0,1,acquaintance,2
3455,3685,colleague,36
3455,3710,colleague,28
3455,3713,colleague,46
3455,3715,acquaintance,72
3455,3722,family,88
3455,3728,acquaintance,61
3455,3735,colleague,42
3455,3740,acquaintance,13
3455,3753,acquaintance,39
3455,3769,colleague,66
3455,3773,colleague,26
3455,3778,friend,13
3455,3802,friend,57
3455,3815,friend,79
3455,3827,family,92
3455,3835,colleague,92
3455,3850,family,30
3455,3862,acquaintance,22
3455,3867,colleague,42
3455,3876,colleague,17
3455,3886,acquaintance,100
3455,3907,colleague,61
3455,3921,family,63
3456,3461,colleague,40
3456,3495,acquaintance,88
3456,3501,friend,42
3456,3514,family,19
3456,3545,acquaintance,56
3456,3557,friend,46
3456,3577,friend,49
3456,3586,acquaintance,65
3456,3596,friend,96
3456,3604,family,59
3456,3609,acquaintance,3
3456,3618,colleague,79
3456,3633,family,90
3456,3651,friend,32
3456,3654,colleague,83
3456,3674,acquaintance,55
3456,3677,family,98
3456,3687,colleague,33
3456,3692,acquaintance,11
3456,3693,colleague,20
3456,3697,family,1
3456,3703,colleague,4
3456,3734,colleague,62
3456,3750,family,71
3456,3756,acquaintance,93
3456,3762,colleague,5
3456,3797,colleague,74
3456,3800,acquaintance,26
3456,3804,acquaintance,72
3456,3824,colleague,59
3456,3830,friend,86
3456,3831,colleague,72
3456,3841,acquaintance,54
3456,3842,acquaintance,41
3456,3851,colleague,20
3456,3858,friend,91
3456,3873,acquaintance,61
3456,3884,family,82
3456,3938,acquaintance,28
3456,3943,friend,86
3456,3948,friend,56
3456,3962,friend,86
3456,3968,acquaintance,96
3456,3971,acquaintance,62
3457,3703,friend,56
3457,3830,colleague,43
3457,3831,family,24
3457,3938,acquaintance,33
3457,3944,acquaintance,62
3458,3468,colleague,37
3458,3493,colleague,59
3458,3506,colleague,42
3458,3569,friend,21
3458,3584,family,26
3458,3593,colleague,30
3458,3643,acquaintance,60
3458,3648,acquaintance,88
3458,3711,family,18
3458,3718,friend,29
3458,3719,friend,89
3458,3792,acquaintance,49
3458,3793,colleague,54
3458,3810,friend,52
3458,3822,friend,11
3458,3900,acquaintance,81
3458,3903,family,36
3458,3951,family,83
3458,3969,acquaintance,15
3459,3469,friend,88
3459,3529,acquaintance,63
3459,3534,friend,100
3459,3564,family,95
3459,3614,colleague,74
3459,3645,acquaintance,21
3459,3758,colleague,51
3459,3763,friend,15
3459,3770,acquaintance,4
3459,3782,friend,40
3459,3793,acquaintance,28
3459,3812,acquaintance,43
3459,3825,friend,81
3459,3945,family,65
3460,3464,acquaintance,26
3460,3466,acquaintance,87
3460,3469,colleague,92
3460,3474,acquaintance,100
3460,3515,family,100
3460,3529,family,54
3460,3568,acquaintance,99
3460,3601,friend,76
3460,3602,colleague,4
3460,3630,colleague,53
3460,3634,family,18
3460,3726,friend,2
3460,3752,family,45
3460,3761,friend,57
3460,3768,family,70
3460,3782,acquaintance,94
3460,3786,friend,62
3460,3829,friend,85
3460,3881,family,10
3460,3900,colleague,14
3460,3915,colleague,78
3460,3931,colleague,88
3460,3937,acquaintance,59
3460,3945,family,29
3460,3956,friend,63
3460,3972,colleague,74
3461,3495,family,64
3461,3559,family,15
3461,3831,acquaintance,53
3461,3930,family,13
3461,3934,acquaintance,56
3461,3968,acquaintance,2
3462,3488,acquaintance,56
3462,3559,family,35
3462,3576,friend,72
3462,3596,family,77
3462,3604,family,10
3462,3611,acquaintance,10
3462,3672,colleague,98
3462,3756,family,5
3462,3762,acquaintance,39
3462,3800,colleague,97
3462,3824,family,61
3462,3838,colleague,66
3462,3877,family,20
3462,3891,acquaintance,94
3462,3926,colleague,56
3462,3930,friend,60
3462,3934,acquaintance,27
3462,3966,family,12
3463,3486,acquaintance,29
3463,3506,friend,39
3463,3555,friend,49
3463,3558,family,88
3463,3569,colleague,98
3463,3591,acquaintance,40
3463,3593,friend,85
3463,3680,family,48
3463,3705,family,10
3463,3706,colleague,93
3463,3714,friend,13
3463,3793,friend,21
3463,3794,colleague,95
3463,3822,friend,64
3463,3826,friend,24
3463,3861,colleague,62
3463,3869,family,76
3463,3906,friend,22
3463,3909,family,79
3463,3924,colleague,12
3463,3931,acquaintance,46
3463,3947,friend,43
3463,3951,friend,82
3464,3466,acquaintance,45
3464,3469,acquaintance,17
3464,3474,family,19
3464,3510,colleague,6
3464,3529,family,29
3464,3554,colleague,92
3464,3583,friend,4
3464,3601,friend,36
3464,3602,friend,33
3464,3604,friend,11
3464,3612,acquaintance,1
3464,3617,friend,29
3464,3630,family,20
3464,3634,friend,92
3464,3668,colleague,67
3464,3680,acquaintance,25
3464,3724,family,23
3464,3726,colleague,72
3464,3738,friend,74
3464,3761,colleague,31
3464,3764,colleague,81
3464,3777,acquaintance,85
3464,3823,acquaintance,47
3464,3829,acquaintance,7
3464,3895,friend,16
3464,3915,colleague,60
3464,3945,family,14
3464,3956,family,51
3465,3476,family,23
3465,3519,friend,27
3465,3571,acquaintance,40
3465,3579,family,68
3465,3675,acquaintance,5
3465,3701,colleague,21
3465,3708,colleague,100
3465,3757,family,69
3465,3759,acquaintance,7
3465,3774,family,57
3465,3836,acquaintance,31
3465,3837,colleague,86
3465,3918,family,38
3465,3957,colleague,42
3465,3975,family,40
3466,3469,acquaintance,94
3466,3510,family,88
3466,3529,colleague,20
3466,3554,colleague,17
3466,3583,family,43
3466,3602,acquaintance,77
3466,3634,family,21
3466,3652,colleague,44
3466,3668,friend,19
3466,3680,family,58
3466,3726,acquaintance,38
3466,3738,colleague,43
3466,3761,colleague,53
3466,3784,acquaintance,29
3466,3821,friend,92
3466,3829,acquaintance,17
3466,3881,colleague,87
3466,3915,family,48
3466,3937,acquaintance,44
3466,3945,family,62
3466,3956,colleague,91
3466,3972,acquaintance,77
3467,3533,friend,39
3467,3830,friend,81
3468,3524,acquaintance,44
3468,3529,friend,23
3468,3532,family,52
3468,3534,friend,56
3468,3535,colleague,49
3468,3568,family,57
3468,3584,friend,96
3468,3601,colleague,69
3468,3622,family,29
3468,3623,colleague,59
3468,3645,acquaintance,11
3468,3680,friend,32
3468,3718,acquaintance,55
3468,3758,acquaintance,53
3468,3764,family,80
3468,3777,acquaintance,57
3468,3782,colleague,62
3468,3810,colleague,67
3468,3823,acquaintance,15
3468,3826,family,92
3468,3866,colleague,2
3468,3878,acquaintance,58
3468,3881,friend,93
3468,3900,colleague,24
3468,3927,colleague,73
3468,3945,friend,55
3468,3956,acquaintance,70
3469,3474,friend,6
3469,3510,family,5
3469,3529,friend,10
3469,3554,family,62
3469,3561,family,71
3469,3604,friend,19
3469,3630,family,43
3469,3634,colleague,24
3469,3668,colleague,93
3469,3726,colleague,4
3469,3738,friend,16
3469,3752,acquaintance,27
3469,3761,friend,43
3469,3764,colleague,65
3469,3825,friend,66
3469,3829,friend,32
3469,3881,colleague,35
3469,3915,colleague,40
3469,3927,colleague,27
3469,3945,acquaintance,39
3469,3956,colleague,69
3469,3972,family,87
3470,3520,colleague,29
3470,3521,friend,52
3470,3553,family,2
3470,3599,colleague,25
3470,3629,acquaintance,98
3470,3710,family,49
3470,3753,family,42
3470,3767,friend,79
3470,3769,friend,83
3470,3773,friend,52
3470,3778,family,16
3470,3796,acquaintance,66
3470,3876,friend,31
3471,3475,friend,49
3471,3484,colleague,17
3471,3485,family,18
3471,3526,acquaintance,53
3471,3540,friend,6
3471,3543,acquaintance,49
3471,3545,colleague,21
3471,3611,family,9
3471,3672,acquaintance,5
3471,3684,family,62
3471,3702,colleague,62
3471,3838,colleague,93
3471,3845,colleague,8
3471,3851,acquaintance,69
3471,3852,friend,84
3471,3873,acquaintance,31
3471,3877,acquaintance,17
3471,3902,friend,71
3471,3930,friend,18
3471,3938,friend,32
3471,3940,colleague,92
3471,3966,family,41
3471,3971,colleague,16
3472,3482,friend,73
3472,3505,family,25
3472,3508,family,84
3472,3521,family,93
3472,3526,acquaintance,49
3472,3553,acquaintance,66
3472,3598,acquaintance,64
3472,3629,friend,68
3472,3644,colleague,3
3472,3685,acquaintance,54
3472,3698,family,60
3472,3840,colleague,6
3472,3850,acquaintance,81
3473,3538,acquaintance,98
3473,3541,family,44
3473,3567,acquaintance,78
3473,3595,friend,75
3473,3628,family,41
3473,3725,family,3
3473,3739,acquaintance,37
3473,3743,friend,35
3473,3819,acquaintance,43
3473,3857,colleague,88
3473,3868,family,37
3473,3871,family,50
3473,3874,family,58
3473,3892,family,7
3473,3912,family,40
3473,3917,family,55
3474,3554,colleague,8
3474,3602,acquaintance,68
3474,3604,family,37
3474,3630,friend,63
3474,3634,acquaintance,17
3474,3738,family,85
3474,3761,family,90
3474,3764,colleague,93
3474,3823,friend,90
3474,3829,colleague,86
3474,3915,family,49
3474,3945,colleague,92
3474,3956,colleague,76
3474,3967,friend,87
3475,3484,colleague,46
3475,3485,colleague,56
3475,3488,acquaintance,23
3475,3501,friend,37
3475,3526,colleague,24
3475,3543,family,58
3475,3545,friend,50
3475,3586,family,25
3475,3611,friend,56
3475,3642,colleague,9
3475,3672,friend,4
3475,3684,colleague,74
3475,3702,colleague,63
3475,3828,colleague,46
3475,3838,friend,89
3475,3842,friend,78
3475,3845,acquaintance,59
3475,3851,colleague,67
3475,3852,family,79
3475,3873,colleague,37
3475,3877,acquaintance,16
3475,3902,friend,92
3475,3926,acquaintance,65
3475,3930,friend,18
3475,3938,family,89
3475,3940,family,66
3475,3948,colleague,61
3475,3966,colleague,66
3475,3971,friend,11
3476,3519,friend,86
3476,3579,colleague,3
3476,3675,acquaintance,74
3476,3701,acquaintance,51
3476,3708,family,74
3476,3757,acquaintance,97
3476,3759,acquaintance,21
3476,3774,friend,47
3476,3809,colleague,19
3476,3836,friend,62
3476,3837,colleague,73
3476,3957,friend,45
3476,3975,family,63
3477,3565,friend,59
3477,3637,colleague,24
3477,3651,family,96
3477,3756,colleague,45
3477,3847,friend,20
3478,3500,family,79
3478,3587,friend,89
3478,3607,acquaintance,20
3478,3655,family,62
3478,3696,acquaintance,62
3478,3747,family,15
3478,3766,friend,68
3478,3776,friend,29
3478,3783,colleague,53
3478,3791,acquaintance,49
3478,3809,family,69
3478,3920,friend,5
3478,3933,colleague,44
3478,3960,friend,99
3478,3964,colleague,67
3478,3967,colleague,71
3479,3481,colleague,90
3479,3516,family,12
3479,3523,friend,95
3479,3562,family,49
3479,3581,colleague,17
3479,3594,acquaintance,18
3479,3613,friend,60
3479,3639,colleague,4
3479,3649,acquaintance,22
3479,3695,acquaintance,76
3479,3830,colleague,96
3479,3883,family,29
3479,3898,acquaintance,7
3479,3919,colleague,86
3480,3491,acquaintance,54
3480,3540,family,18
3480,3545,friend,23
3480,3586,acquaintance,6
3480,3604,acquaintance,17
3480,3625,friend,68
3480,3633,friend,24
3480,3651,friend,40
3480,3667,acquaintance,68
3480,3674,acquaintance,34
3480,3677,acquaintance,57
3480,3684,family,31
3480,3692,family,74
3480,3693,family,22
3480,3734,acquaintance,15
3480,3756,colleague,100
3480,3799,family,68
3480,3830,acquaintance,87
3480,3841,colleague,35
3480,3938,friend,36
3480,3968,family,66
3480,3971,family,63
3481,3516,family,7
3481,3562,colleague,42
3481,3581,colleague,27
3481,3594,friend,39
3481,3613,family,96
3481,3639,family,19
3481,3649,colleague,97
3481,3695,family,54
3481,3830,acquaintance,29
3481,3883,friend,62
3481,3898,friend,41
3481,3919,colleague,11
3482,3505,family,97
3482,3508,family,88
3482,3521,colleague,35
3482,3553,family,74
3482,3598,friend,3
3482,3644,family,69
3482,3685,colleague,39
3482,3698,acquaintance,54
3482,3832,acquaintance,83
3482,3850,friend,21
3482,3901,colleague,92
3483,3499,colleague,56
3483,3524,acquaintance,49
3483,3617,family,85
3483,3690,acquaintance,50
3483,3724,friend,49
3483,3754,colleague,31
3483,3782,acquaintance,10
3483,3793,family,27
3483,3821,family,66
3483,3878,colleague,100
3483,3895,acquaintance,7
3483,3937,friend,15
3484,3501,friend,93
3484,3521,colleague,36
3484,3568,colleague,36
3484,3633,family,54
3484,3684,family,45
3484,3817,friend,95
3484,3831,friend,24
3484,3842,family,94
3484,3873,acquaintance,7
3484,3940,family,5
3484,3968,friend,33
3484,3971,acquaintance,62
3485,3488,colleague,3
3485,3514,friend,76
3485,3518,family,72
3485,3528,acquaintance,33
3485,3559,acquaintance,26
3485,3611,friend,46
3485,3627,friend,66
3485,3681,colleague,44
3485,3790,family,89
3485,3804,friend,56
3485,3817,acquaintance,93
3485,3838,friend,24
3485,3845,friend,28
3485,3930,friend,64
3485,3966,family,55
3486,3493,family,64
3486,3506,acquaintance,54
3486,3509,colleague,44
3486,3569,acquaintance,53
3486,3572,colleague,43
3486,3591,family,97
3486,3593,colleague,6
3486,3680,colleague,71
3486,3705,acquaintance,14
3486,3706,acquaintance,22
3486,3711,acquaintance,60
3486,3714,friend,100
3486,3793,acquaintance,46
3486,3794,acquaintance,34
3486,3803,family,56
3486,3822,family,8
3486,3826,family,93
3486,3833,acquaintance,84
3486,3855,acquaintance,1
3486,3869,friend,1
3486,3870,acquaintance,14
3486,3900,colleague,23
3486,3906,family,55
3486,3909,family,54
3486,3924,friend,6
3486,3951,friend,92
3486,3969,friend,66
3486,3976,acquaintance,57
3487,3496,colleague,58
3487,3504,family,68
3487,3530,family,78
3487,3551,family,41
3487,3566,friend,71
3487,3723,family,92
3487,3925,acquaintance,67
3487,3961,family,68
3488,3514,friend,2
3488,3518,family,59
3488,3527,friend,76
3488,3528,friend,74
3488,3542,family,62
3488,3545,friend,58
3488,3557,colleague,74
3488,3559,colleague,5
3488,3573,acquaintance,71
3488,3576,acquaintance,48
3488,3596,acquaintance,69
3488,3604,family,18
3488,3605,friend,53
3488,3611,colleague,20
3488,3627,colleague,18
3488,3640,colleague,94
3488,3658,family,62
3488,3672,family,15
3488,3687,family,72
3488,3702,colleague,78
3488,3707,friend,17
3488,3730,family,11
3488,3731,acquaintance,17
3488,3737,colleague,97
3488,3790,colleague,60
3488,3800,acquaintance,17
3488,3804,acquaintance,96
3488,3824,family,63
3488,3830,acquaintance,61
3488,3838,family,64
3488,3845,colleague,65
3488,3858,friend,43
3488,3860,friend,45
3488,3877,colleague,87
3488,3884,acquaintance,88
3488,3891,family,59
3488,3902,colleague,21
3488,3913,colleague,5
3488,3926,family,28
3488,3930,acquaintance,40
3488,3938,family,55
3488,3966,acquaintance,21
3489,3652,colleague,73
3489,3665,acquaintance,62
3489,3676,friend,49
3489,3825,acquaintance,4
3490,3531,family,93
3490,3546,family,45
3490,3549,friend,61
3490,3580,friend,67
3490,3585,friend,20
3490,3624,acquaintance,85
3490,3662,friend,66
3490,3682,acquaintance,78
3490,3771,friend,42
3490,3814,friend,24
3490,3863,acquaintance,90
3490,3894,acquaintance,7
3490,3905,family,14
3491,3540,colleague,82
3491,3545,acquaintance,65
3491,3586,acquaintance,49
3491,3611,friend,74
3491,3684,colleague,64
3491,3693,family,73
3491,3712,acquaintance,25
3491,3788,acquaintance,50
3491,3797,family,53
3491,3838,colleague,13
3491,3842,acquaintance,10
3491,3845,colleague,82
3491,3851,family,45
3491,3938,family,85
3491,3962,family,33
3491,3966,colleague,3
3491,3968,family,56
3491,3971,acquaintance,27
3492,3496,friend,36
3492,3521,colleague,5
3492,3556,acquaintance,87
3492,3684,friend,24
3492,3697,acquaintance,88
3492,3756,acquaintance,84
3492,3841,friend,51
3492,3930,colleague,28
3493,3506,family,14
3493,3558,friend,69
3493,3584,family,68
3493,3593,friend,36
3493,3646,acquaintance,94
3493,3648,friend,33
3493,3680,friend,44
3493,3711,colleague,44
3493,3719,colleague,44
3493,3792,family,29
3493,3810,acquaintance,45
3493,3900,friend,15
3493,3903,colleague,21
3493,3924,acquaintance,57
3493,3951,colleague,56
3493,3969,friend,15
3494,3583,friend,86
3494,3690,acquaintance,55
3494,3705,colleague,52
3495,3501,family,12
3495,3525,colleague,48
3495,3545,acquaintance,59
3495,3548,colleague,56
3495,3577,family,49
3495,3586,acquaintance,75
3495,3596,family,6
3495,3609,colleague,40
3495,3618,family,33
3495,3621,friend,32
3495,3625,colleague,43
3495,3633,colleague,13
3495,3651,acquaintance,97
3495,3667,family,47
3495,3684,acquaintance,38
3495,3687,family,3
3495,3692,acquaintance,27
3495,3697,family,59
3495,3721,friend,80
3495,3734,acquaintance,99
3495,3750,colleague,46
3495,3756,acquaintance,52
3495,3796,acquaintance,72
3495,3797,acquaintance,2
3495,3824,friend,18
3495,3830,friend,27
3495,3831,family,85
3495,3842,acquaintance,37
3495,3851,acquaintance,74
3495,3860,acquaintance,64
3495,3872,family,48
3495,3873,colleague,49
3495,3877,colleague,39
3495,3880,family,66
3495,3884,acquaintance,14
3495,3908,friend,34
3495,3929,family,67
3495,3930,friend,65
3495,3934,family,51
3495,3938,colleague,76
3495,3943,acquaintance,66
3495,3944,family,13
3495,3948,colleague,14
3495,3962,acquaintance,2
3495,3968,family,50
3495,3971,acquaintance,24
3495,3978,friend,49
3496,3505,family,94
3496,3520,friend,22
3496,3521,family,56
3496,3547,friend,43
3496,3550,friend,94
3496,3551,family,2
3496,3629,acquaintance,90
3496,3672,colleague,29
3496,3677,acquaintance,1
3496,3684,family,29
3496,3722,acquaintance,59
3496,3750,acquaintance,39
3496,3775,acquaintance,27
3496,3817,friend,76
3496,3831,family,41
3496,3861,family,66
3497,3518,acquaintance,15
3497,3527,family,59
3497,3528,friend,15
3497,3542,acquaintance,63
3497,3543,friend,47
3497,3545,family,34
3497,3576,family,27
3497,3596,colleague,65
3497,3604,family,98
3497,3611,acquaintance,98
3497,3658,family,41
3497,3672,acquaintance,8
3497,3707,family,90
3497,3790,friend,18
3497,3804,acquaintance,37
3497,3824,acquaintance,94
3497,3838,colleague,5
3497,3852,acquaintance,9
3497,3902,acquaintance,86
3497,3926,acquaintance,39
3497,3940,colleague,86
3497,3966,acquaintance,42
3498,3521,colleague,98
3498,3599,family,46
3498,3615,family,88
3498,3629,family,14
3498,3636,family,17
3498,3705,acquaintance,90
3498,3713,family,26
3498,3715,family,30
3498,3722,family,25
3498,3728,acquaintance,27
3498,3740,acquaintance,47
3498,3835,acquaintance,1
3498,3862,acquaintance,8
3498,3867,colleague,43
3498,3907,friend,30
3498,3921,friend,42
3499,3532,family,89
3499,3534,colleague,81
3499,3535,family,75
3499,3564,colleague,77
3499,3617,acquaintance,6
3499,3671,colleague,9
3499,3680,family,61
3499,3690,friend,39
3499,3719,family,3
3499,3758,family,80
3499,3764,acquaintance,71
3499,3793,family,92
3499,3821,acquaintance,65
3499,3825,friend,92
3499,3829,acquaintance,10
3499,3834,family,87
3499,3843,acquaintance,2
3499,3881,colleague,53
3499,3947,friend,88
3500,3508,friend,61
3500,3587,colleague,69
3500,3615,acquaintance,83
3500,3641,acquaintance,79
3500,3655,family,44
3500,3664,friend,6
3500,3696,acquaintance,36
3500,3747,acquaintance,1
3500,3766,acquaintance,14
3500,3776,family,31
3500,3783,acquaintance,45
3500,3791,acquaintance,72
3500,3809,family,59
3500,3920,family,66
3500,3933,acquaintance,41
3500,3960,friend,15
3500,3964,acquaintance,35
3500,3967,family,18
3501,3517,family,26
3501,3525,acquaintance,59
3501,3533,colleague,14
3501,3545,acquaintance,38
3501,3577,colleague,77
3501,3586,colleague,30
3501,3596,colleague,71
3501,3604,friend,45
3501,3609,family,44
3501,3625,colleague,70
3501,3633,family,68
3501,3651,acquaintance,21
3501,3674,family,11
3501,3677,friend,85
3501,3684,colleague,80
3501,3692,colleague,63
3501,3721,acquaintance,41
3501,3734,friend,68
3501,3741,friend,17
3501,3756,friend,99
3501,3760,colleague,21
3501,3796,family,1
3501,3797,family,37
3501,3800,family,21
3501,3824,colleague,61
3501,3830,friend,56
3501,3841,acquaintance,44
3501,3842,acquaintance,95
3501,3851,colleague,98
3501,3873,colleague,74
3501,3877,family,13
3501,3884,family,79
3501,3889,colleague,34
3501,3938,acquaintance,85
3501,3943,friend,98
3501,3948,friend,53
3501,3962,colleague,35
3501,3968,acquaintance,64
3501,3971,friend,46
3502,3669,acquaintance,23
3502,3700,family,93
3502,3813,acquaintance,46
3502,3830,friend,11
3502,3864,family,85
3502,3898,colleague,64
3502,3911,acquaintance,35
3503,3576,colleague,89
3503,3596,colleague,27
3503,3640,acquaintance,68
3503,3672,acquaintance,7
3503,3731,acquaintance,34
3503,3779,acquaintance,46
3503,3785,family,2
3503,3800,acquaintance,90
3503,3804,family,42
3503,3838,friend,18
3503,3930,colleague,76
3503,3959,family,5
3504,3530,family,2
3504,3551,colleague,59
3504,3626,friend,24
3504,3677,colleague,96
3504,3723,friend,81
3504,3839,family,88
3505,3508,family,26
3505,3512,acquaintance,71
3505,3521,friend,89
3505,3526,friend,37
3505,3553,colleague,68
3505,3598,friend,13
3505,3607,friend,50
3505,3629,family,61
3505,3644,acquaintance,83
3505,3685,family,15
3505,3698,acquaintance,100
3505,3722,acquaintance,66
3505,3747,colleague,64
3505,3753,acquaintance,1
3505,3773,family,50
3505,3827,family,69
3505,3840,colleague,21
3505,3850,colleague,12
3505,3936,acquaintance,58
3506,3507,family,39
3506,3509,friend,71
3506,3511,colleague,46
3506,3515,family,41
3506,3534,colleague,23
3506,3555,family,73
3506,3558,family,26
3506,3568,friend,36
3506,3569,colleague,19
3506,3584,friend,55
3506,3591,acquaintance,68
3506,3593,acquaintance,73
3506,3620,colleague,72
3506,3623,colleague,28
3506,3631,acquaintance,27
3506,3643,family,56
3506,3646,friend,69
3506,3648,friend,30
3506,3680,acquaintance,51
3506,3690,colleague,37
3506,3706,family,64
3506,3711,family,41
3506,3714,acquaintance,35
3506,3718,acquaintance,29
3506,3754,colleague,81
3506,3758,family,43
3506,3784,acquaintance,56
3506,3786,colleague,77
3506,3794,family,54
3506,3810,colleague,23
3506,3822,acquaintance,29
3506,3826,acquaintance,98
3506,3829,acquaintance,7
3506,3833,friend,88
3506,3855,acquaintance,23
3506,3869,family,18
3506,3895,friend,86
3506,3896,family,93
3506,3903,acquaintance,44
3506,3924,friend,64
3506,3951,family,90
3506,3958,colleague,47
3506,3969,colleague,43
3507,3511,friend,52
3507,3554,friend,33
3507,3555,colleague,87
3507,3690,acquaintance,51
3507,3754,acquaintance,18
3507,3823,family,98
3507,3927,colleague,50
3508,3521,colleague,53
3508,3553,colleague,29
3508,3598,colleague,73
3508,3607,family,71
3508,3615,family,53
3508,3632,friend,48
3508,3644,acquaintance,78
3508,3685,acquaintance,69
3508,3698,acquaintance,88
3508,3722,colleague,49
3508,3728,colleague,20
3508,3747,friend,87
3508,3776,friend,80
3508,3791,acquaintance,54
3508,3809,acquaintance,30
3508,3840,friend,60
3508,3850,family,69
3508,3933,friend,89
3509,3569,acquaintance,12
3509,3593,colleague,23
3509,3706,colleague,29
3509,3714,colleague,39
3509,3718,colleague,61
3509,3793,acquaintance,88
3509,3794,colleague,1
3509,3803,colleague,54
3509,3826,colleague,82
3509,3833,colleague,25
3509,3855,family,98
3509,3869,family,5
3509,3896,colleague,71
3509,3900,acquaintance,97
3509,3906,acquaintance,10
3509,3909,family,17
3509,3924,colleague,50
3509,3947,acquaintance,30
3509,3951,colleague,66
3510,3529,family,13
3510,3554,friend,64
3510,3602,family,90
3510,3630,friend,57
3510,3634,acquaintance,6
3510,3668,family,100
3510,3738,acquaintance,80
3510,3752,acquaintance,8
3510,3761,colleague,1
3510,3821,acquaintance,59
3510,3829,acquaintance,81
3510,3869,colleague,78
3510,3881,family,15
3510,3915,acquaintance,46
3510,3931,friend,75
3510,3945,colleague,24
3511,3515,family,60
3511,3530,colleague,27
3511,3555,colleague,94
3511,3566,colleague,70
3511,3648,friend,67
3511,3671,friend,51
3511,3706,family,98
3511,3719,friend,40
3511,3724,family,70
3511,3738,acquaintance,81
3511,3763,colleague,57
3511,3770,acquaintance,27
3511,3794,colleague,29
3511,3821,friend,92
3511,3866,colleague,69
3511,3896,colleague,12
3511,3900,family,42
3511,3904,acquaintance,27
3511,3909,friend,25
3512,3517,acquaintance,35
3512,3525,acquaintance,92
3512,3533,colleague,58
3512,3577,colleague,22
3512,3604,colleague,18
3512,3737,acquaintance,100
3512,3760,acquaintance,54
3512,3800,colleague,38
3512,3830,family,92
3512,3873,acquaintance,11
3512,3929,colleague,58
3513,3616,acquaintance,86
3513,3799,colleague,74
3513,3932,friend,49
3513,3952,colleague,53
3514,3518,family,24
3514,3528,colleague,73
3514,3542,colleague,64
3514,3545,colleague,72
3514,3557,acquaintance,42
3514,3578,family,74
3514,3596,acquaintance,48
3514,3604,colleague,39
3514,3605,friend,22
3514,3611,friend,100
3514,3627,friend,94
3514,3633,acquaintance,36
3514,3635,family,1
3514,3640,friend,70
3514,3670,friend,9
3514,3672,colleague,76
3514,3674,colleague,36
3514,3687,acquaintance,45
3514,3707,family,80
3514,3730,family,47
3514,3737,acquaintance,6
3514,3760,friend,40
3514,3790,friend,75
3514,3800,family,61
3514,3804,family,94
3514,3824,acquaintance,17
3514,3828,friend,96
3514,3830,friend,66
3514,3832,friend,20
3514,3838,acquaintance,25
3514,3858,friend,91
3514,3860,acquaintance,54
3514,3884,family,84
3514,3913,friend,51
3514,3926,acquaintance,43
3514,3938,acquaintance,40
3514,3966,colleague,18
3515,3555,family,38
3515,3566,colleague,92
3515,3593,acquaintance,94
3515,3706,colleague,86
3515,3829,acquaintance,44
3515,3855,family,30
3515,3958,friend,72
3516,3523,acquaintance,45
3516,3562,colleague,72
3516,3581,family,94
3516,3613,colleague,35
3516,3639,acquaintance,81
3516,3649,family,96
3516,3695,friend,36
3516,3830,acquaintance,61
3516,3883,acquaintance,39
3516,3898,colleague,88
3516,3919,friend,6
3517,3533,friend,13
3517,3577,friend,42
3517,3586,family,15
3517,3633,friend,57
3517,3677,colleague,84
3517,3756,friend,43
3517,3760,colleague,43
3517,3830,friend,33
3517,3851,acquaintance,99
3517,3877,friend,88
3517,3948,friend,20
3518,3528,friend,30
3518,3542,friend,9
3518,3545,friend,30
3518,3557,colleague,43
3518,3578,family,70
3518,3596,colleague,10
3518,3604,friend,36
3518,3605,friend,52
3518,3611,colleague,87
3518,3635,friend,38
3518,3640,colleague,41
3518,3670,friend,39
3518,3687,acquaintance,82
3518,3702,colleague,55
3518,3707,friend,26
3518,3730,family,4
3518,3737,colleague,34
3518,3790,family,25
3518,3800,family,34
3518,3804,friend,78
3518,3824,family,8
3518,3830,family,48
3518,3832,colleague,66
3518,3838,family,26
3518,3858,friend,27
3518,3860,friend,14
3518,3902,acquaintance,49
3518,3938,friend,79
3519,3571,friend,4
3519,3579,family,4
3519,3675,friend,65
3519,3701,acquaintance,12
3519,3705,family,48
3519,3708,friend,94
3519,3757,friend,61
3519,3759,acquaintance,14
3519,3774,acquaintance,97
3519,3836,acquaintance,94
3519,3837,colleague,76
3519,3918,family,97
3519,3957,acquaintance,31
3519,3975,family,84
3520,3526,acquaintance,30
3520,3550,acquaintance,26
3520,3625,colleague,57
3520,3667,colleague,33
3520,3672,colleague,25
3520,3684,friend,69
3520,3971,family,5
3521,3526,family,40
3521,3550,friend,6
3521,3553,colleague,80
3521,3556,friend,81
3521,3573,colleague,54
3521,3590,friend,43
3521,3592,colleague,20
3521,3597,friend,95
3521,3598,friend,90
3521,3608,acquaintance,46
3521,3615,colleague,98
3521,3618,acquaintance,84
3521,3625,friend,20
3521,3629,friend,75
3521,3666,family,43
3521,3672,colleague,93
3521,3684,friend,75
3521,3685,family,23
3521,3698,friend,77
3521,3705,friend,10
3521,3710,family,38
3521,3713,acquaintance,25
3521,3722,colleague,48
3521,3728,family,20
3521,3735,friend,84
3521,3740,friend,15
3521,3753,family,33
3521,3769,acquaintance,3
3521,3773,friend,100
3521,3778,colleague,55
3521,3797,family,30
3521,3802,family,65
3521,3815,acquaintance,36
3521,3827,friend,23
3521,3831,colleague,84
3521,3835,family,15
3521,3840,friend,10
3521,3842,acquaintance,39
